Date,ACM US Equity,CX US Equity,GVA US Equity,CBI US Equity,VMC US Equity,FLR US Equity,WMT US Equity,BBY US Equity,TSN US Equity,XLP US Equity,S5CONS Index,BA US Equity,LMT US Equity,NOC US Equity,RTN US Equity,OSK US Equity,UTX US Equity,GD US Equity,S5AERO Index,PPA US Equity,XAR US Equity,ITA US Equity,DFI Index,SCTY US Equity,RUN US Equity,SPWR US Equity,REGI US Equity,XOM US Equity,CNX US Equity,SXC US Equity,WLB US Equity,HNRG US Equity,CLD US Equity,S5ENRS Index,RGR US Equity,SWHC US Equity,GILD US Equity,MRK US Equity,PFE US Equity,HCA US Equity,ANTM US Equity,CYH US Equity,AET US Equity,UNH US Equity,CI US Equity,IHF US Equity,XLV US Equity,IYH US Equity,IHE US Equity,PJP US Equity,XBI US Equity,HUM US Equity,S5HLTH Index,MSFT US Equity,AAPL US Equity,ORCL US Equity,CAT US Equity,GE US Equity,ETH US Equity,COH US Equity,BID US Equity,MOV US Equity,RACE US Equity,TIF US Equity,SPGLGUP Index,SPX Index,NDX Index,TYZ6 Comdty,SPY US Equity,IAU US Equity,MXNUSD Curncy,X US Equity,STLD US Equity,AA US Equity,LZB US Equity,WU US Equity,MGI US Equity,GEO US Equity,CXW US Equity,FCAU US Equity,F US Equity,GM US Equity,TSLA US Equity,EWW US Equity
12/2/15,32.06,5.86,40.23,41.35,102.49,47.71,57.11,29.5,50.25,48.38,506.55,143.25,214.36,183.36,121.09,42.52,93.35,142.23,735.85,35.61,53.38,118.47,3053.32,34.35,7.39,26.17,8.73,77.52,8.66,3.49,5.63,6.33,2.64,486.21,51.55,18.33,102.29,52.09,32.02,70.01,130.94,23.52,105.97,116.09,139.7,125.04,70.58,147.9,160.44,69.99,71.37,172.01,826.6,54.1,114.33,38.11,68.81,29.06,28.21,30.09,28.83,26.99,46.62,75.96,2057.8,2079.51,4686.22,NA,204.13,10.15,0.06,7.66,16.8,27.77,26.94,18.31,8.54,28.06,23.3,9.06,13.5,34.07,231.99,53.43
12/3/15,31.59,5.74,40.98,41.02,98.07,47.71,57.78,29.88,51.14,48.13,503.87,141.88,210.95,180.76,120.12,41.39,92.82,138.91,728.16,35.16,52.76,117.1,3003.08,36.24,7.95,27.13,8.72,76.41,8.68,3.49,5.57,6.09,2.64,476.43,51.95,18.36,99.3,50.9,31.52,67.38,127.5,22.76,100.81,113.48,137.22,121.62,69.04,144.44,156.36,67.93,68.59,167.51,808.34,53.11,113.27,37.23,67.46,29.12,27.49,29.1,27.83,26.56,46.47,74.28,2024.53,2049.62,4606.76,NA,201.28,10.26,0.06,7.69,16.5,26.7,26.4,18.06,8.43,27.49,23.3,9.04,13.23,33.82,232.71,52.51
12/4/15,31.98,5.73,41.51,40.53,98.99,47.49,58.39,29.62,51.7,49.21,515.31,144.75,213.82,185.59,121.57,41.65,93.82,140.75,739.98,35.7,53.48,118.77,3047.9,35.99,7.85,26.68,8.89,76.84,7.71,3.29,5.21,5.92,2.6,473.94,53.28,18.99,101.93,51.91,31.92,67.25,130.77,22.91,104.37,116.19,140.39,123.85,70.66,147.79,160.4,69.59,69.96,169.67,827.98,54.78,117.04,38.56,67.79,29.57,28.12,29.79,27.68,26.35,47.94,75.02,2036.28,2091.69,4716.12,NA,205.2,10.5,0.06,7.69,16.66,27.74,27.06,18.3,8.41,27.47,22.93,9.16,13.44,34.57,230.38,52.8
12/7/15,31.13,5.55,40.57,38.79,97.39,46.75,59.21,29.51,51.46,49.35,516.82,144.7,214.54,185.63,124.35,41.13,94,140.02,741.05,35.6,53.1,118.63,3026.29,35.9,7.91,26.38,8.34,74.84,6.55,3.04,4.5,5.72,2.51,456.56,56.4,20.44,100.79,51.95,31.78,66.42,130.8,21.57,102.69,114.38,137.75,122.2,70.27,146.61,157.86,68.53,67.3,168.38,823.22,54.69,116.3,38.23,66.22,29.45,27.85,30.27,26.99,26.24,47.39,74.27,2040.49,2077.07,4693.62,NA,203.96,10.35,0.06,7.01,16.27,26.85,26.58,18.4,8.26,26.99,23.27,9.16,13.36,34.45,231.13,51.68
12/8/15,30.4,5.31,40.31,38.47,97.76,45.32,58.34,29.68,52.27,49.22,515.23,141.33,214.23,185.64,124.2,40.08,92.35,138.95,732.61,35.22,52.37,117.34,2994.49,34.62,7.77,25.1,8.31,72.72,6.49,3.16,4.52,5.76,2.54,449.75,56.81,21.39,101.4,51.75,31.66,67.25,129.64,21.71,103,114.35,137.26,122.24,70.43,147.09,159.39,69.43,68.74,168.94,824.76,54.67,116.25,38.14,64.46,29.28,27.26,30.42,26.33,25.81,47.02,74.26,2010.25,2063.59,4694.77,NA,202.59,10.37,0.06,7.01,16.14,25.3,26.24,18.3,8.22,26.43,22.68,9.02,13.22,33.83,226.72,50.82
12/9/15,30.07,5.38,40.28,38.52,94.2,44.76,57.87,29.36,52.66,48.75,510.37,140.6,212.99,184.21,123.39,40.14,92.29,137.16,728.34,34.94,51.84,116.35,2950.41,35.84,7.71,23.04,8.63,73.7,6.89,2.95,4.75,5.65,2.32,455.74,55.5,21.64,99.85,51.12,31.42,67.38,130.48,22.38,102.94,113.53,137.08,121.6,69.72,145.52,157.34,68.55,67.12,169.63,816.68,53.87,113.68,37.99,63.85,29.55,26.9,29.73,25.97,25.2,47.15,74.6,2002.09,2047.62,4622.14,NA,201.01,10.35,0.06,7.79,16.17,25.96,25.32,18.25,8.06,26.21,22.51,9.01,13.15,33.81,224.52,50.85
12/10/15,30.21,5.3,40.38,38.93,95.1,44.93,58.29,29.17,53.06,48.81,510.6,142.71,214.3,185.11,124.61,39.65,92,137,731.31,35.21,52.33,117.33,2971.49,36.65,7.57,22.39,8.69,73.76,7.59,3.07,4.9,5.75,2.34,458.55,58.52,23,100.51,51.96,31.49,68.43,132.83,23.38,103.88,114.68,139.19,122.76,70.24,146.6,159.21,69.6,67.83,170.91,823.03,54.16,114.23,37.61,64.31,29.72,26.84,30.32,26.95,25.74,48.36,74.64,1998.2,2052.23,4643.05,NA,201.53,10.35,0.06,8.73,17.13,27.23,24.99,18.28,8.03,26.46,22.57,9.01,13.21,33.98,227.07,50.5
12/11/15,29.42,4.95,40.38,38.16,93.76,44.45,58.1,28.66,52.18,48.28,505.11,140.97,212.65,183.68,123.43,38.43,91.44,134.88,721.45,34.59,51.41,115.55,2916.8,37.04,7.86,21.53,8.38,72.44,6.98,2.99,4.7,5.51,2.3,443.14,58.16,23.45,97.97,50.91,31.2,66.3,133.75,22.41,103.97,114.45,140.04,121.48,69.21,144.21,155.9,67.82,65.42,171.66,810.22,52.97,111.29,36.64,63.39,29.34,26.04,29.6,25.86,25.72,48.18,73.4,1959.19,2012.37,4537.56,NA,197.63,10.39,0.06,8.16,16.78,26.31,24.31,17.68,8.02,26.43,22.96,8.88,12.91,32.95,217.02,49.28
12/14/15,28.91,4.82,41.07,38.08,94.17,44.39,59.11,28.76,52.37,48.75,509.85,139.39,212.05,184.72,123.55,38.73,91.18,136.2,721.35,34.49,51.06,115.17,2910.97,41.59,9.1,23.29,8.27,74.09,6.72,2.89,4.4,5.41,2.04,446.73,58.65,23.78,98.85,50.95,31.32,65.46,133.51,20.73,104.85,114.32,140.65,120.4,69.66,145,155.71,67.83,64.65,173.76,815.12,54.03,110.6,37.08,64.05,29.34,26.11,30.29,26.51,25.85,46.34,72.19,1944.16,2021.94,4570.16,NA,198.62,10.27,0.06,7.76,16.84,26.73,23.78,17.55,7.76,25.59,22.69,8.54,12.89,32.79,218.58,49.5
12/15/15,29.92,5,41.49,39.42,95.02,45.82,58.37,28.9,53.6,49.07,513.31,142.83,210.34,185.48,124.08,39.07,91.4,135.08,723.6,34.66,51.44,115.52,2934.88,40.05,9.49,24.42,8.46,77.4,6.53,2.91,4.67,5.47,2.19,459.45,57.13,21.42,100.31,51.64,31.39,65.66,133.01,21.39,106.06,116.06,140.6,121.9,70.56,147.19,158.96,69.23,66.5,174.53,825.84,54.09,108.64,37.63,64.67,29.4,27.02,31.51,27.09,25.84,46.95,72.53,1967.6,2043.41,4597.33,NA,200.71,10.24,0.06,8.39,16.51,27.08,23.83,17.64,7.86,25.63,22.75,8.81,13.13,32.94,221.09,51.13
12/16/15,29.93,5.14,42.83,39.63,97.01,46.53,59.02,29.53,53.5,50.01,523.49,144.37,212.95,187.37,125.15,39.81,93.24,136.64,737.73,35.24,52.28,117.16,2966.48,53.69,11.63,27.91,8.88,77.13,6.66,3.05,4.8,5.23,2.08,457.09,58.55,21.95,101.65,52.73,31.71,65.46,135.72,21.06,107.78,117.26,141.15,122.64,71.48,149.24,161.76,70.57,69.42,175.22,836.58,55,109.48,38.32,65.6,30.04,27.9,32.47,27.08,26.64,47.89,73.68,1997.86,2073.07,4664.56,NA,203.65,10.37,0.06,8.22,16.39,27.44,24.2,18.07,7.83,26.18,23.39,8.95,13.59,33.86,234.51,52.14
12/17/15,29.24,5.14,42.27,38.07,94.18,45.55,57.73,28.67,52.54,49.37,516.81,141.88,210.71,185.94,124.68,37.91,92,135.19,728.41,34.86,51.78,115.78,2934.31,57.26,12.71,27.66,8.61,75.97,6.89,3.51,4.97,5.17,2.14,445.74,57.73,21.57,100.69,51.4,31.46,64.74,136.94,21,107.88,117.65,142.96,122.82,70.71,147.52,159.34,69.57,68.65,175.74,827.29,54.58,107.16,36.37,62.87,29.85,27.13,31.8,26.48,26.44,46.88,71.83,1983.72,2041.89,4598.14,NA,200.54,10.15,0.06,7.35,16.58,27.17,23.97,17.69,6.94,25.34,23.28,9.01,13.23,32.87,233.39,52.12
12/18/15,29.23,5.03,40.69,38.19,93.32,45.17,57.6,27.93,52.21,48.49,507.57,136.05,207.74,182.54,122.6,36.82,90.5,133.78,715.73,34.33,51.11,114.02,2881.08,56.91,13.74,28.63,8.64,75.3,7.37,3.64,5.49,5.22,2.09,438.48,58,21.34,99.94,50.41,31.13,64.47,135.69,20.73,107.5,114.29,143.93,121.72,69.69,145.55,158.1,68.92,69.03,174.25,815.67,53.04,104.25,35.8,63.08,29.58,26.25,31.17,26.51,25.51,45.78,70.47,1960.57,2005.55,4514.83,NA,196.97,10.29,0.06,7.92,16.49,27.41,23.45,17.37,6.81,25.47,23.87,8.95,13.06,32.45,230.46,51.31
12/21/15,29.26,4.94,40.89,38.56,94.86,45.71,58.28,28.04,52.82,49.04,512.45,137.34,210.96,186.64,123.27,37.18,91.75,135.13,723.44,34.77,51.57,115.59,2911.92,55.09,13.4,30.04,9.12,75.29,7.96,3.59,5.4,4.88,2,438.68,57.83,21.92,100.95,50.63,31.59,67.61,137.45,22.92,108.74,115.86,144.43,123.71,70.32,146.73,159.17,69.27,69.83,174.96,822.68,53.73,105.53,35.86,63.2,29.7,26.76,31.86,26.52,25.88,46.81,73.06,1966.64,2021.15,4560.55,NA,198.59,10.4,0.06,8.33,16.84,27.68,23.92,17.57,7.06,24.89,23.84,9.11,12.99,32.6,232.56,50.91
12/22/15,29.61,5.09,41.5,38.85,94.96,46.55,59.25,29.01,53.24,49.68,518.73,138.78,213.03,186.99,124.09,38.63,92.98,136.94,731.29,35.15,52.02,116.73,2946.81,51.32,11.6,29.89,9.26,75.67,8.06,3.76,5.61,5.05,2.09,444.03,59.12,22.21,101.18,50.86,31.65,66.86,138.1,22.17,107.93,115.89,145.61,123.74,70.79,147.67,159.64,69.4,69.43,174.96,828.54,54.24,105.43,36.03,66.27,29.79,27.1,32.18,26.73,26.52,46.03,74.53,1984.23,2038.97,4589.26,NA,200.4,10.35,0.06,9,17.44,28.39,23.76,17.82,6.95,25.73,23.94,8.94,13.44,33.04,229.95,51.08
12/23/15,30.62,5.47,42.71,40.53,96.32,48.05,59.79,29.43,53.45,50.05,523.03,140.42,213.37,187.61,123.59,39.39,94.38,136.89,736.18,35.47,52.5,117.64,2974.03,51.48,11.88,30.47,9.22,78.14,8.6,3.9,6.47,5.01,2.32,462.88,59.44,22.04,101.46,51.72,31.69,69.54,138.41,23.47,109.09,117.13,146.82,125.53,71.56,149.36,161.89,70,70.55,177.98,837.44,54.7,106.79,36.37,67.71,30.24,27.63,32.43,26.4,27.04,46.46,76.28,2002.68,2064.29,4624.59,NA,202.88,10.32,0.06,8.57,17.66,30.26,23.97,18.06,6.87,26.59,24.6,9.28,13.59,33.52,229.7,51.17
12/24/15,30.41,5.42,42.87,40.22,96.29,48.11,59.54,29.34,53.59,50,522.25,139.9,213.98,187.72,123.52,39.31,94.38,136.84,735.51,35.53,52.58,117.65,2971.15,51.98,12.19,30.77,9.41,77.3,8.64,3.85,6.38,4.91,2.29,458.67,59.21,21.99,101.89,51.59,31.74,68.92,138.46,23.36,108.65,116.78,146.42,125.22,71.62,149.57,161.7,70.23,70.7,177.15,838.3,54.55,106.22,36.45,67.21,30.12,27.36,31.81,26.67,26.47,46.16,75.48,2002.71,2060.99,4622.77,NA,202.54,10.39,0.06,8.54,17.7,30.05,23.98,18.05,6.86,26.62,24.7,9.28,13.54,33.34,230.57,50.94
12/28/15,30.54,5.22,43.14,39.29,95.29,47.51,59.46,29.37,53.18,49.93,521.58,140.89,213.84,187.59,123.46,38.42,94.18,136.59,735.48,35.38,52.16,117.22,2956.03,51.31,11.67,30.32,9.2,76.73,7.86,3.5,5.99,4.61,2.21,450.45,59.18,21.95,100.02,51.58,31.55,68.04,137.94,22.11,107.97,116.77,147.03,124.68,71.29,148.81,160.83,69.93,69.55,177,834.46,54.82,105.03,36.23,66.44,30.19,27.44,31.78,25.95,26.02,45.85,75.14,1996.05,2056.5,4621.35,NA,202.08,10.32,0.06,8.21,17.53,29.64,23.86,17.8,6.43,26.78,24.92,9.33,13.42,33.26,228.95,50.86
12/29/15,30.89,5.18,43.87,39.77,96.03,47.74,60.3,29.58,53.55,50.36,526.08,143.63,215.85,189.07,123.64,39.29,95.33,137.33,743.16,35.77,53.21,118.83,2998.43,49.74,11.7,30.53,9.43,77.14,8.23,3.58,5.89,4.64,2.23,453.58,59.53,22.24,101.67,52.07,31.95,68.99,139.73,22.71,109.22,118.24,148.33,126.15,72.16,150.65,162.83,70.92,71.36,178.24,844.63,55.41,106.92,36.47,67.03,30.56,27.59,32.15,26.22,26.32,47.33,76.14,2016.93,2078.36,4691.08,NA,204.24,10.3,0.06,8.11,17.77,30.08,24.16,17.98,6.29,27.19,25.1,9.38,13.47,33.25,237.19,50.54
12/30/15,30.4,5.09,43.73,39.39,95.06,47.18,60.37,29.3,53.43,50.18,524.21,142.71,215.2,187.69,122.98,38.72,94.97,136.27,739.11,35.57,52.81,118.18,2978.44,50.8,11.72,30.38,9.25,76.11,7.77,3.5,5.77,4.62,2.04,446.93,58.93,22.14,100.49,51.98,31.87,68.44,138.86,21.76,107.95,117.35,146.81,125.18,71.85,149.97,162.37,70.4,70.68,178.13,840.78,55.18,105.52,36.36,66.54,30.34,27.4,31.83,25.9,26.41,47.8,75.58,2005.13,2063.36,4652.01,NA,202.79,10.23,0.06,8.05,17.63,29.58,24.12,17.8,6.24,26.77,24.76,9.23,13.41,33.08,238.09,49.75
12/31/15,30.03,5.36,42.54,38.74,94.45,46.63,60,29.29,52.98,49.62,518.42,140.94,212.6,186.44,121.8,38.5,94.16,134.41,731.98,35.21,52.55,117.28,2949.64,51.02,11.77,30.01,9.29,75.96,7.89,3.47,5.88,4.45,2.08,448.44,58.47,21.98,99.54,51.56,31.41,67.63,137.36,21.84,107.15,116.09,146.29,124.14,71.21,148.64,160.63,69.64,70.02,177.65,833.23,54.36,103.5,35.97,65.84,30.43,27.22,31.89,25.76,25.28,47.4,74.84,1987.65,2043.94,4593.27,NA,200.76,10.23,0.06,7.89,17.55,29.31,24.13,17.47,6.27,27.14,24.7,9.13,13.34,32.77,240.01,49.83
1/4/16,29.86,5.03,41.26,39.46,91.91,47.12,60.15,29.48,52.61,48.99,511.68,136.95,208.75,185.15,120.57,38.45,93.67,133.15,722.15,34.82,51.9,115.84,2901.29,52.79,11.21,30.36,9.2,75.48,8.56,3.79,6.05,4.86,2.21,447.75,60.22,23.28,96.41,51.23,31.09,66.29,137.13,21.81,108.28,114.93,146.51,123.33,69.92,145.8,156.86,67.96,67.66,178.88,817.31,53.7,103.59,35.35,65.87,30,26.4,32.78,24.44,24.87,46.79,73.1,1932.47,2012.66,4497.86,NA,197.95,10.38,0.06,8.05,17.45,28.84,23.6,17.19,5.97,27.01,25.34,8.95,13.22,32.1,223.41,49.07
1/5/16,29.65,4.96,40.84,38.5,92.04,46.2,61.58,29.96,51.96,49.31,515.27,137.51,213.69,189.97,123.72,37.06,93.81,133.71,729.66,35.18,52.34,117.28,2941.67,50.44,9.61,30.46,9.08,76.12,8.52,3.78,6.04,5.03,2.05,450.01,64.29,25.86,97.64,51.88,31.32,66.44,139.13,21.48,109.79,115.14,144.1,123.96,70.26,146.49,157.71,68.52,67.05,178.76,821.87,53.94,100.99,35.24,65.18,30.03,26.55,33.1,23.65,24.12,47.88,72.88,1929.18,2016.71,4484.18,NA,198.29,10.4,0.06,8.13,17.48,27.53,23.82,17.12,6.14,27.22,25.81,9.02,12.99,31.25,223.43,48.92
1/6/16,29.19,4.9,41.4,38.31,89.9,44.94,62.2,28.81,51.92,49.14,513.58,135.32,213.07,188.08,123.73,36.18,91.27,132.36,720.54,34.84,51.82,115.95,2909.78,50.2,10.2,28.73,8.95,75.49,7.57,3.45,5.33,4.96,1.98,433.71,62.01,24.71,98.66,51.17,30.76,65.98,135.73,19.79,109.23,113.97,142.99,122.54,69.69,145.15,154.22,67.9,64.19,175.76,815.03,52.96,99.01,35.42,64.15,29.55,26.03,31.95,23.04,24.12,46.48,71.53,1895.28,1990.26,4443.99,NA,195.79,10.57,0.06,7.84,17.19,25.57,23.21,16.73,6.01,27.21,25.73,8.49,12.41,30.13,219.04,47.92
1/7/16,28.32,4.45,38.61,36.89,87.81,43.93,63.65,29.08,51.83,48.55,507.05,129.65,208.82,185.75,120.96,34.98,90.07,127.99,703.34,34.07,50.53,113.16,2840.72,47.07,9.21,26.19,8.63,74.28,7.26,3.11,4.83,4.51,1.83,423.45,59.38,23.62,94.68,50.72,30.56,64.29,133.41,18.79,109.28,110.61,141.33,119.78,68.27,142.05,149.71,65.75,61.67,174.3,798.32,51.12,94.84,34.65,61.94,28.3,25.44,32.05,22.19,23.84,46.06,69.57,1852.6,1943.09,4305.73,NA,191.09,10.72,0.06,7.22,16.88,24.56,22.45,16.63,5.92,26.27,25.11,8.22,12.02,28.9,215.65,46.05
1/8/16,27.81,4.14,37.93,36.56,85.78,42.79,62.19,27.85,51.96,48.18,503.22,126.71,208.45,183.73,119.77,34.33,88.6,127.4,695.35,33.69,49.79,111.57,2809.37,48.81,9.75,25.99,8.35,72.78,7.68,2.96,4.96,4.45,1.84,417.77,57.12,22.63,94.88,49.86,30.17,64.27,130.16,18.9,106.11,108.71,138.7,118.41,67.25,139.99,146.51,64.5,60.36,172.07,786.82,51.28,95.34,34.26,61.31,27.79,24.78,31.13,21.67,22.68,42.57,66.96,1836.88,1922.03,4270.78,NA,189,10.66,0.06,6.96,16.26,23.97,22.26,16.5,5.78,25.48,24.82,7.95,11.87,28.46,211,45.37
1/11/16,27.31,4.16,37.73,35.86,85.39,41.31,62.85,28.31,52.38,48.63,508,126.92,210.84,185.75,121.48,34.11,88.7,128.47,698.63,33.91,49.97,111.98,2819.68,47.69,9.31,25.23,8.24,71.81,6.99,2.68,4.78,4.04,1.64,409.02,54.93,22.3,94.92,50.03,30.24,67.83,126.44,18.86,104.37,108.14,134.69,117.69,66.44,138.36,143.91,63.11,57,168.19,777.48,51.25,96.88,34.55,59.55,27.92,25.24,31.93,23.23,22.41,42.83,66.55,1830.79,1923.67,4283.55,NA,189.18,10.57,0.06,6.75,15.97,23.76,22.1,16.46,5.72,25.87,25.17,8.07,12.09,29.15,207.85,46.01
1/12/16,27.66,4.29,36.94,35.88,86.23,41.87,62.27,28.98,53.23,48.9,510.27,128.59,213.4,186.55,122.82,34.27,88.7,129.65,704.09,34.19,50.3,112.9,2852.4,44.72,8.67,24.31,8.18,73.28,6.69,2.59,4.72,4.15,1.68,410.55,55.66,22.62,95.51,50.53,30.17,66.65,133.58,18.35,108.43,110.78,139.04,118.59,67.29,140.07,145.28,63.62,58.67,168.01,786.72,51.72,98.29,34.97,59.68,27.98,25.15,31.75,23.11,22.93,43.11,67.11,1848,1938.68,4333.72,NA,190.71,10.52,0.06,6.81,16.45,21.62,22.33,16.62,5.66,25.88,24.94,8.15,12.16,29.2,209.97,46.3
1/13/16,27.05,4.13,36.11,35.63,83.09,41.15,60.6,28.15,52.77,48,501.4,124.88,209.91,182.54,119.29,33.47,87.06,126.94,689.14,33.38,48.91,109.82,2773.98,42.76,8.25,23.41,8.1,73.72,6.04,2.56,4.5,3.95,1.44,403.26,50.9,21.06,91.03,49.45,29.56,64.95,132.14,16.41,104.19,107.79,135.22,114.26,65.3,135.62,140.09,61.43,54.6,163.1,763.65,50.6,95.76,33.7,58.99,27.59,23.85,30.71,22.9,22.69,42.13,65.43,1821.27,1890.28,4183.12,NA,185.95,10.57,0.06,6.67,16.12,21.17,21.24,16.19,5.46,25.43,24.21,7.82,11.55,29.38,200.31,46.01
1/14/16,26.86,4.28,36.62,35.12,84.84,41.56,61.72,25.42,52.57,48.23,503.75,125.94,211.89,183.22,119.51,33.5,87.24,126.93,693.36,33.51,49.03,110.23,2798.93,37.12,8,23.31,7.82,77.1,5.61,2.5,4.31,4.15,1.44,421.3,51.35,20.82,91.5,50.56,30.28,65.12,136.04,16.96,107.53,109.3,138.68,115.91,67.05,139.15,145.25,63.71,56.72,166.42,784.07,52.04,97.85,34.4,60.33,28.39,23.55,30.94,23.71,22.37,41.46,65.59,1801.14,1921.84,4272.97,NA,189,10.39,0.06,7.22,16.4,21.5,21.35,16.71,5.62,25.9,24.96,7.49,11.54,29.2,206.18,46.46
1/15/16,26.13,4.15,38.38,34.8,83.38,41.43,60.61,26.08,51.15,47.47,495.72,122.46,211.47,181.9,118.29,33.76,83.93,123.93,680.77,33.01,48.04,108.18,2753.22,35.2,7.75,22.71,7.35,75.6,4.98,2.54,4.29,3.99,1.34,409.2,52.24,20.55,90.34,49.92,29.98,64.27,132.98,16.5,104.35,107.83,136.19,114.11,66.11,137.19,143.19,62.72,54.96,161.38,773.21,49.96,95.5,33.74,58.73,27.83,23.84,30.62,23.22,22.29,39.52,66.36,1780.06,1880.33,4141.08,NA,184.95,10.51,0.05,6.81,15.66,20.49,21.18,16.23,5.52,25.5,24.9,7.3,11.33,28.5,204.99,44.79
1/19/16,25.73,3.92,38.29,33.3,82.07,40.66,61.23,24.88,49.36,48.04,501.84,122.88,210.78,184.4,118.93,33.33,83.54,125.3,681.56,32.92,47.64,107.49,2723.46,31.09,7.4,21.84,6.67,74.45,5.14,2.2,3.93,3.97,1.16,400.32,51.77,20.2,88.43,50.12,29.87,63.47,134.81,15.63,104.15,111.1,139.88,114.23,66.1,136.7,141.88,61.82,52.73,163.21,772.49,49.54,95.04,34.16,57.9,27.83,23.04,30.36,22.51,21.94,41.15,63,1788.81,1881.33,4147.08,NA,185.19,10.5,0.05,7.13,15.99,20.02,20.75,16.04,5.26,25.96,25.54,7.08,11.31,28.33,204.72,44.92
1/20/16,25.13,3.83,40.7,33.26,81.15,40.6,59.55,25.52,49.63,47.44,494.55,119.05,206,180.27,116.43,32.44,83.14,122.15,669.73,32.51,47.41,106.66,2714.46,33.82,8.54,21.95,6.47,71.31,5.06,2.26,4.05,4.26,1.25,388.58,52.95,20.29,89.07,49.34,29.84,62.83,135.44,16.5,103.35,113.28,139.19,114.83,66.23,137.38,144.26,62.87,55,163.94,774.11,49.77,95.17,33.56,57.69,27.36,23.25,30.65,22.64,22.7,39.4,60.62,1758.11,1859.33,4136.28,NA,182.82,10.64,0.05,7.02,15.6,20.02,20.76,16.1,5.19,25.36,24.98,6.85,11.26,28.35,198.7,44.35
1/21/16,24.84,4.09,39.43,32.75,81.79,40.81,60.56,26.24,50.68,47.63,496.61,120.28,206.38,178.94,115.67,32.34,83.87,122.29,672.13,32.35,47.39,106.23,2646.78,31.77,8.97,22.89,6.73,72.21,6.03,2.31,4.46,4.53,1.27,399.79,53.55,20.53,87.42,49.71,29.76,64.03,136.71,16.5,104.56,112,140.09,114.33,66.03,136.58,143.57,62.63,53.6,165.31,772.05,49.46,94.69,33.74,58.55,27.93,24.15,31.64,22.77,22.67,40.03,59.89,1786.05,1868.99,4142.6,NA,183.84,10.65,0.05,7.24,15.58,21.06,20.84,16.5,5.32,25.33,25.17,7.06,11.37,28.48,199.97,44.14
1/22/16,25.98,4.19,38.61,33.94,84.9,42.36,61.36,26.23,50.89,48.44,504.68,121.46,207.6,181.8,116.45,33.21,84.63,124.31,678.69,32.84,48.15,107.93,2690.14,32.04,8.79,24.56,6.61,74.61,6.15,2.35,4.88,4.45,1.28,417.03,55.05,20.8,90.33,50.12,29.89,65.82,139.29,16.22,106.87,112.82,137.86,116.05,67.08,138.98,146.13,64.39,55.17,165.42,784.03,51.24,99.72,34.41,59.81,27.59,25.04,31.6,23.76,23.03,41.32,60.48,1827.51,1906.9,4259.77,NA,187.61,10.59,0.05,7.16,15.91,20.4,21.1,16.99,5.47,26.01,25.81,7.25,11.49,28.22,202.55,45.49
1/25/16,25.26,3.82,37.12,33.02,82.43,41.82,62.1,26.04,50.96,48.01,500.66,120.88,206.59,179.55,116.6,32.34,83.21,122.56,671.74,32.41,47.61,106.7,2649.72,30.62,8.41,23.8,6.23,72.09,5.71,2.46,5.1,4.46,1.29,398.19,55.37,20.9,89.13,49.71,29.68,65.58,136.6,16.32,104.73,111.89,135.81,114.63,66.45,137.61,144.57,63.14,54.35,162.5,776.63,50.75,97.78,33.96,56.8,27.39,25.11,29.57,21.95,22.77,39.73,59.77,1809.18,1877.08,4196.53,NA,184.78,10.71,0.05,6.84,15.68,20.19,20.83,16.53,5.32,25.39,25.29,7.06,11.34,28.17,196.38,44.62
1/26/16,26.27,4.01,38.05,35.58,83.77,43.44,62.64,26.97,52.16,48.44,505.22,124.78,205.54,180.21,117.54,34.12,83.95,125.3,681.98,32.87,48.44,108.53,2678.46,34.24,8.73,24.17,6.17,74.74,6.24,2.54,4.99,4.4,1.4,413.24,56.38,21.22,90.7,50.22,29.85,66.96,135.7,17.43,104.29,112.46,135.38,115.82,66.96,138.62,145.68,63.81,53.97,163.86,782.73,51.12,98.32,34.84,58.03,27.66,25.78,32.47,23.05,24,40.93,61.29,1826.54,1903.63,4233.85,NA,187.3,10.83,0.05,7.69,16.63,21.2,21.62,16.88,5.48,26.72,26.26,7.57,11.6,28.57,193.56,45.72
1/27/16,26.04,3.94,36.36,36.27,83.2,42.39,62.59,26.23,51.52,48.4,504.69,113.64,203.51,175.95,116.11,33.27,84.1,126.89,664.76,32.04,47.26,105.81,2606.11,32.84,8.34,23.95,6.54,73.37,6.71,2.3,4.87,4.42,1.26,410.61,54.14,20.12,88.17,49.17,29.7,67.47,129.27,17.97,101.02,110.85,131.4,114.34,66.2,136.91,141.76,61.87,51.52,160.52,774.11,50.19,91.86,34.52,57.21,27.36,25.22,33.31,22.69,23.64,40.1,60.44,1822.57,1882.95,4128.86,NA,185.26,10.86,0.05,6.6,16.4,20.67,19.96,16.44,5.16,26.35,25.74,7.41,11.59,28.15,188.07,45.63
